id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr;uk
ACHIEV_BLAZEBOLT;Blazebolt;Glutgeschoss;Boulon d'acier;Blazebolt;Blazebolt;火焰螺栓;ブレイズボルト;블레이즈 볼트;Raio de luz;Blazebolt;Blazebolt;Blazebolt;Блискавична стріла
ACHIEV_WOODWEAVER;Woodweaver;Waldweber;Tisseur de bois;Tessitore di legno;Tejedor de madera;织木者;ウッドウィーバー;우드위버;Tecedor de Madeira;Woodweaver;Woodweaver;Woodweaver;Деревообробник
ACHIEV_GRIMM_REBOUND;Grimm Rebound;Grimmiger Rückstoß;Rebond de Grimm;Rimbalzo Grimm;Rebote Grimm;格林反弹;グリムリバウンド;그림 리바운드;Rebote de Grimm;Grimm Rebound;Восстановление Гримм;Grimm Rebound;Відскок Грімма
ACHIEV_ECHO_BALLISTA;Echo Ballista;Echo-Ballista;Baliste d'écho;Balista dell'eco;Balista de Eco;回音炮;エコーバリスタ;에코 발리스타;Balista de Eco;Echo Ballista;Баллиста Эхо;Echo Balista;Ехо Баліста
ACHIEV_SUN_ORB;Sun Orb;Sonnenkugel;Orbe de soleil;Orbita del Sole;Orbe solar;太阳球;サンオーブ;태양 오브;Orbe do Sol;Kula Słońca;Шар Солнца;Güneş Küresi;Сонячна куля
ACHIEV_SUNFIRE_SCEPTRE;Sunfire Sceptre;Sonnenfeuer-Zepter;Sceptre de feu de soleil;Scettro del Fuoco del Sole;Cetro Fuego Solar;日火权杖;サンファイア・セプター;태양의 홀;Cetro do Fogo Solar;Berło Ognia Słonecznego;Скипетр солнечного огня;Sunfire Sceptre;Скіпетр сонячного вогню
ACHIEV_BUZZ_HARBINGER;Buzz Harbinger;Summender Vorbote;Buzz Harbinger;Buzz Harbinger;Buzz Harbinger;巴斯先知;バズ・ハービンジャー;버즈 하빈저;Buzz Harbinger;Buzz Harbinger;Предвестник Базза;Buzz Harbinger;Провісник Базза
ACHIEV_WILDFIRES_WRATH;Wildfire's Wrath;Zorn des Wildfeuers;;Ira del Fuoco Selvaggio;;野火之怒;ワイルドファイアの怒り;산불의 분노;Ira do Fogo Selvagem;Gniew Dzikiego Ognia;Гнев дикого огня;Wildfire'ın Gazabı;Wildfire's Wrath
ACHIEV_THUNDERFORGE;Thunderforge;Donnerschmiede;Thunderforge;Thunderforge;Thunderforge;雷霆堡;サンダーフォージ;썬더포지;Forja do Trovão;Thunderforge;Thunderforge;Thunderforge;Громовержець
ACHIEV_ELDER_BRANCH;Elder Branch;Ältestenzweig;Branche des aînés;Ramo degli Anziani;Rama de Anciano;长老分支;エルダー・ブランチ;장로 지부;Ramo Ancião;Starsza gałąź;Ветвь старейшины;Yaşlı Şube;Гілка Старійшини
ACHIEV_TOME_OF_KNOWLEDGE;Tome of Knowledge;Foliant des Wissens;Tome de la connaissance;Tomo della Conoscenza;Tomo del Conocimiento;知识宝典;知識の書;지식의 고서;Tomo do Conhecimento;Tome of Knowledge;Том знаний;Bilgi Kubbesi;Том знань
ACHIEV_BONE_LANCE;Bone Lance;Knochenlanze;Lance d'os;Lancia d'ossa;Lanza de hueso;骨矛;ボーンランス;뼈 창;Lança de Ossos;Kościana Lanca;Костяное копье;Kemik Mızrak;Кістяний спис
ACHIEV_HERD_STAFF;Herd Staff;Herdenstab;Bâton de berger;Bastone della Mandria;Báculo de rebaño;牛群法杖;群れの杖;무리 지팡이;Cajado do Rebanho;Laska stada;Посох стада;Sürü Personeli;Стадний посох
ACHIEV_SANGUINE_SCEPTER;Sanguine Scepter;Blutrotes Zepter;Sceptre Sanguin;Scettro Sanguigno;Cetro Sanguíneo;血红权杖;血の杖;피의 홀;Cetro Rubro;Krwawy Berło;Кровавый Скипетр;Kanlı Asa;Сангвінічний скіпетр
ACHIEV_SPLINTERFANG;Splinterfang;Splitterzahn;Croc-Éclats;Zanna Scheggia;Colmillo Astillado;裂牙;スプリンター・ファング;파편송곳니;Presa Estilhaçada;Odpryskowy Kieł;Расколотый Клык;Kıymıkdiş;Зубоскол
ACHIEV_NIGHTGRAPE;Nightgrape;Nachtrebe;Raisin-Noir;Uva Notturna;Uva Nocturna;暗夜葡萄;ナイトグレープ;밤포도;Uva Sombria;Winorośl Nocy;Ночная Гроздь;Gece Üzümü;Нічне Винограддя
;;;;;;;;;;;;;
;;;;;;;;;;;;;
ACHIEV_SKILL_MELEE_ATK_CINDERFALL;Cinderfall;Cinderfall;Cinderfall;Cinderfall;Cinderfall;灰烬坠落;シンダーフォール;신더폴;Cinderfall;Cinderfall;Пеплопад;Cinderfall;Попілпад
ACHIEV_SKILL_ATK_REP_MELEE_COLOSSAL_STRIKE;Colossal Strike;Kolossaler Schlag;Frappe Colossale;Colpo Colossale;Golpe Colosal;巨力猛击;巨大な一撃;거대한 타격;Golpe Colossal;Kolosalne Uderzenie;Колоссальный Удар;Devasa Saldırı;Колосальний удар
ACHIEV_SKILL_RANGE_DEATH_BURST;Bursting Shot;Berstender Schuss;Coup d'éclat;Colpo di scoppio;Tiro de reventón;毁灭射击;バーストショット;버스트 샷;Tiro de Rebentamento;Bursting Shot;Взрывной выстрел;Patlayan Atış;Розривний постріл
ACHIEV_SKILL_MELEE_DEATH_BURST;Bursting Wield;Berstender Schwung;Bursting Wield;Rasoio a scoppio;Escudo de reventón;毁灭猛击;バースト・ウィールド;파열 휘두르기;Empunhadura de Rebentamento;Bursting Wield;Разрывное оружие;Patlayan Eller;Bursting Wield
ACHIEV_SKILL_ATK_REP_RANGE_SWIRL;Swirl;Wirbel;Tourbillon;Swirl;Remolino;旋转;渦巻き;Swirl;Rodar;Swirl;Вихрь;Girdap;Вихор
ACHIEV_SKILL_ATK_REP_RANGE_REVERT_SHOT;Revert Shot;Rücklaufschuss;Tir d'inversion;Colpo di ritorno;Tiro de reversa;回旋;リバートショット;되돌리기 사격;Tiro de reversão;Revert Shot;Обратный выстрел;Geri Dönüş Atışı;Зворотний постріл
ACHIEV_SKILL_PET_SUMMON_BURST;Ravaging Companions;Verwüstende Gefährten;Compagnons de ravage;Compagni di devastazione;Compañeros de asalto;残忍的同伴;ラヴェリングコンパニオン;약탈자 동료;Companheiros vorazes;Ravaging Companions;Буйные компаньоны;Yıkıcı Yoldaşlar;Нищівні супутники
ACHIEV_SKILL_PET_PERMA_RANGE;Falcon Companion;Falken-Gefährte;Compagnon faucon;Compagno falco;Compañero halcón;猎鹰伙伴;ファルコンの仲間;매 동료;Falcão Companheiro;Towarzysz Sokół;Спутник Сокол;Şahin Yoldaş;Сокіл-супутник
ACHIEV_SKILL_PET_PERMA_MELEE_CHICKEN;Chicken Companion;Huhn-Gefährte;Compagnon du poulet;Compagno di pollo;Pollo de compañía;鸡 同伴;チキンコンパニオン;닭 동료;Companheiro de frango;Chicken Companion;Куриный компаньон;Tavuk Arkadaşı;Курячий супутник
ACHIEV_SKILL_ATK_REP_RANGE_RANGE_CONSTRUCT;Range Construct;Fernkampf-Konstrukt;Construction de la gamme;Gamma Costruire;Gama Constructora;范围构建;レンジコンストラクト;범위 건설;Construção de Gama;Konstrukcja zasięgu;Конструкция диапазона;Menzil Yapısı;Range Construct
ACHIEV_SKILL_ATK_REP_RANGE_CHARGE;Charge;Kanalisierung;Charge;Carica;Carga;充能箭;チャージ;충전;Carga;Opłata;Зарядка;Ücretlendirme;Charge
ACHIEV_SKILL_ATK_REP_MELEE_BOOMERANG;Boomerang;Bumerang;Boomerang;Boomerang;Boomerang;投掷打击;ブーメラン;부메랑;Boomerang;Bumerang;Бумеранг;Bumerang;Бумеранг
ACHIEV_SKILL_ATK_REP_MELEE_CYCLIC;Cyclic Might;Zyklische Macht;Puissance cyclique;Potere ciclico;Poder cíclico;旋转打击;サイクリックマイト;순환 힘;O Poder Cíclico;Cykliczna potęga;Циклическое могущество;Döngüsel Kudret;Циклічна міць
ACHIEV_SKILL_ATK_REP_MELEE_TREMBLING_GROUND;Trembling Ground;Zitternder Boden;Sol tremblant;Terra che trema;Tierra Temblorosa;颤抖的大地;震える大地;떨리는 땅;Terreno trémulo;Drżąca ziemia;Дрожащая земля;Titreyen Zemin;Тремтяча земля
ACHIEV_SKILL_ATK_REP_MELEE_MELEE_CONSTRUCT;Melee Construct;Nahkampf-Konstrukt;Melee Construct;Costrutto in mischia;Construcción cuerpo a cuerpo;近战构筑物;メレーコンストラクト;근접 구조물;Melee Construct;Konstrukcja do walki wręcz;Конструкт ближнего боя;Yakın Dövüş Yapısı;Побудова ближнього бою
ACHIEV_SKILL_MELEE_EFFECT_GLARING;Glaring Light;Gleißendes Licht;Lumière éblouissante;Luce abbagliante;Luz deslumbrante;光耀;グレアリングライト;눈부신 빛;Luz de Glaring;Oślepiające światło;Ослепительный свет;Göz Kamaştıran Işık;Сліпуче світло
ACHIEV_SKILL_MELEE_ATK_SCATTER;Blazing Strike;Glühender Schlag;Frappe ardente;Colpo infuocato;Golpe ardiente;燃烧之击;焰の一撃;불타는 타격;Golpe abrasador;Uderzenie płomienia;Пламенный удар;Alevli Vuruş;Палаючий удар
ACHIEV_SKILL_MELEE_ATK_CLASH_OF_STEEL;Clash of Steel;Klirrender Stahl;Le choc des aciers;Scontro d'acciaio;Choque de Acero;钢铁风暴;鋼鉄の激突;강철의 충돌;Clash de aço;Clash of Steel;Столкновение сталей;Çelik Çarpışması;Брязкіт сталі
ACHIEV_SKILL_MELEE_ATK_PIERCING_BLOW;Piercing Blow;Durchdringender Hieb;Coup de poing;Colpo penetrante;Golpe penetrante;崩山击;ピアッシングブロー;피어싱 타격;Sopro perfurante;Przeszywający cios;Пронзающий удар;Delici Darbe;Пронизливий удар
ACHIEV_SKILL_MELEE_ATK_WIND_SHOCK;Wind Shock;Windstoß;Choc des vents;Shock da vento;Choque de viento;飓风破;風の衝撃;바람 충격;Choque de Vento;Szok Wiatru;Удар ветра;Rüzgar Şoku;Вітровий удар
ACHIEV_SKILL_RANGE_HIT_CUTTING_SHOT;Cutting Shot;Schnittschuss;Coup de feu;Colpo di taglio;Tiro de corte;切割射击;カッティングショット;커팅 샷;Tiro de corte;Cięcie;Режущий выстрел;Kesme Atışı;Ріжучий постріл
ACHIEV_SKILL_RANGE_ATK_SCATTER;Scatter Cast;Splitter Fläche;Scatter Cast;Getto di dispersione;Reparto de la dispersión;散射射击;飛散キャスト;스캐터 캐스트;Dispersão de elenco;Scatter Cast;Разбросанное литье;Dağılım Döküm;Розсіяний кидок
ACHIEV_SKILL_MELEE_ATK_BLEEDING_BLADE;Bleeding Blade;Blutklinge;Lame de saignement;Lama sanguinante;Cuchilla sangrante;腥红风暴;ブリーディングブレード;블리딩 블레이드;Lâmina de Sangramento;Krwawiące ostrze;Кровоточащее лезвие;Kanayan Bıçak;Кровоточивий клинок
ACHIEV_SKILL_MELEE_HIT_BURN;Burning Hit;Brennender Schlag;Coup de fouet;Colpo bruciante;Golpe en llamas;燃烧打击;バーニングヒット;불타는 타격;Atingido em chamas;Płonące trafienie;Горящий удар;Yanan Vuruş;Палаючий удар
ACHIEV_SKILL_MELEE_ATK_BURN;Burning Attack;Brennender Angriff;Attaque brûlante;Attacco bruciante;Ataque en llamas;燃烧;バーニングアタック;불타는 공격;Ataque de Queimadura;Burning Attack;Горящая атака;Yanan Saldırı;Палаюча атака
ACHIEV_SKILL_RANGE_HIT_BURN;Burning Projectiles;Brennende Projektile;Projectiles brûlants;Proiettili infuocati;Proyectiles en llamas;燃烧瓶;バーニングプロジェクター;불타는 발사체;Projécteis em combustão;Płonące pociski;Горящие снаряды;Yanan Mermiler;Палаючі снаряди
ACHIEV_SKILL_RANGE_ATK_BURN;Burning Cast;Brennende Fläche;Burning Cast;Cast bruciante;Reparto en llamas;燃烧地面;バーニングキャスト;불타는 캐스트;Elenco em chamas;Burning Cast;Горящий каст;Yanan Oyuncular;Палаючий заклинання
ACHIEV_SKILL_RANGE_HIT_EXPLODE;Exploding Projectile;Explodierender Schuss;Projectile explosif;Proiettile esplosivo;Proyectil explosivo;爆裂射击;爆発する弾丸;폭발 투사체;Projéctil Explosivo;Wybuchający pocisk;Взрывающийся снаряд;Patlayan Mermi;Вибуховий снаряд
ACHIEV_SKILL_MELEE_HIT_EXPLODE;Explosive Hit;Explodierender Schlag;Coup explosif;Colpo esplosivo;Golpe explosivo;爆裂打击;エクスプローシブヒット;폭발 적중;Ataque explosivo;Wybuchowe trafienie;Взрывной удар;Patlayıcı Vuruş;Вибуховий удар
ACHIEV_SKILL_RANGE_HIT_POISON;Poison Shot;Gift-Schuss;Tir de poison;Colpo di veleno;Tiro de Veneno;毒药瓶;ポイズンショット;독 사격;Tiro com veneno;Trujący strzał;Ядовитый выстрел;Zehirli Atış;Отруйний постріл
ACHIEV_SKILL_MELEE_HIT_POISON;Poison Nova;Gift-Nova;Nova Poison;Veleno Nova;Poison Nova;淬毒;ポイズンノヴァ;독 노바;Veneno Nova;Poison Nova;Яд Нова;Poison Nova;Отрута Нова
ACHIEV_SKILL_MELEE_ATK_METEOR;Meteor Blow;Meteoritenschlag;Coup de météorite;Soffio di meteora;Golpe de meteorito;流星破;メテオブロー;유성 타격;Sopro de Meteoro;Uderzenie meteoru;Удар метеора;Meteor Darbesi;Метеоритний удар
ACHIEV_SKILL_DEATH_FRAGMENT;Fragmentation;Zersplitterung;Fragmentation;Frammentazione;Fragmentación;分裂;フラグメンテーション;파편화;Fragmentação;Fragmentacja;Фрагментация;Parçalanma;Фрагментація
ACHIEV_SKILL_PERMANENT_BLOOD_CIRCLE;Flood;Flut;Inondation;Alluvione;Inundación;洪水;フラッド;홍수;Inundação;Powódź;Наводнение;Sel;Потоп
ACHIEV_SKILL_DODGE_CUT;Cutting Dodge;Schneidendes Ausweichen;Coupe dodge;Taglio dodge;Cortar dodge;切割闪避;カッティングドッジ;절단 회피;Dodge de corte;Cięcie Dodge'a;Резка Додж;Kesme Dodge;Ріжуче ухилення
ACHIEV_SKILL_DODGE_SCATTER;Scattering Dodge;Splitter-Ausweichen;Diviseur dodge;Splitter dodge;Divisor dodge;散射闪避;スキャッタードッジ;산란 회피;Dodge de dispersão;Unik rozpraszający;Уклонение от рассеивания;Saçılma Sıyrılması;Ухилення від розсіювання
ACHIEV_SKILL_DODGE_BURN;Blazing Dodge;Loderndes Ausweichen;Flamboyant dodge;Dodge fiammeggiante;Dodge ardent;燃烧闪避;ブレイジングドッジ;타오르는 닷지;Dodge em chamas;Blazing Dodge;Пылающий Додж;Blazing Dodge;Палаюче ухилення
ACHIEV_SKILL_COLLECT_RANGE;Increased Collect Range;Erhöhte Sammelreichweite;Gamme de collecte augmentée;Aumento della portata di raccolta;Mayor alcance de recogida;增加收集范围;コレクト範囲増加;수집 범위 증가;Aumento do alcance da recolha;Zwiększony zasięg zbierania;Увеличенный диапазон сбора;Artırılmış Toplama Aralığı;Збільшена дальність збору
ACHIEV_SKILL_LIFE_LEECH;Life Leech;Lebensentzug;Sangsue de vie;Vita di sanguisuga;Vida sanguijuela;生命蛭;ライフリーチ;생명 거머리;Sanguessuga da vida;Pijawka życia;Пиявка жизни;Yaşam Sülüğü;П'явка життя
ACHIEV_SKILL_ATK_REP_RANGE_PROJECTILE_SHIELD;Projectile Shield;Projektil-Schild;Bouclier de projectiles;Scudo di proiettili;Escudo de proyectiles;投射物盾牌;プロジェクタイルシールド;투사체 보호막;Escudo de Projéctil;Osłona przed pociskami;Щит от снарядов;Mermi Kalkanı;Щит від снарядів
ACHIEV_SKILL_MELEE_ATK_FISSURE;Fissure;Riss;Fissure;Fissura;Fisura;裂缝;亀裂;균열;Fissure;Szczelina;Фиссура;Fissür;Розлом
