id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr;uk
DAROKIN_STAFF_DESC;Projectiles have 40% chance to unleash a light ray upon hit enemies. Damage scales with melee and projectile damage.;Projektile haben eine Chance von 40%, einen Lichtstrahl auf getroffene Gegner zu entfesseln. Der Schaden skaliert mit dem Nahkampfschaden und Projektilschaden.;Les projectiles ont 40% de chances de déclencher un rayon de lumière sur les ennemis touchés. Les dégâts sont proportionnels aux dégâts de mêlée et aux dégâts des projectiles.;I proiettili hanno il 40% di probabilità di scatenare un raggio di luce sui nemici colpiti. I danni sono proporzionali ai danni in mischia e ai danni da proiettile.;Los proyectiles tienen un 40% de probabilidad de desatar un rayo de luz sobre los enemigos golpeados. El daño varía en función del daño cuerpo a cuerpo y de los proyectiles.;投射物有 40% 的几率向命中的敌人释放光线。伤害与近战伤害和投射伤害成比例。;命中した敵に40%の確率で光線を放つ。ダメージは近接攻撃と投射物のダメージに比例する。;투사체가 적중한 적에게 40% 확률로 광선을 발사합니다. 피해량은 근접 및 투사체 피해에 따라 증가합니다.;Os projécteis têm 40% de probabilidade de lançar um raio de luz nos inimigos atingidos. O dano é proporcional ao dano corpo a corpo e de projétil.;Pociski mają 40% szans na uwolnienie promienia światła na trafionych wrogach. Obrażenia skalują się z obrażeniami od broni białej i pocisków.;Снаряды с вероятностью 40% испускают луч света на пораженных врагов. Урон зависит от урона, наносимого снарядами и снарядами ближнего боя.;Mermilerin isabet ettiği düşmanlara ışık ışını salma şansı %40'tır. Hasar, yakın dövüş ve mermi hasarı ile ölçeklenir.;У снарядів є 40% шанс випустити світловий промінь на ворогів, які потрапили в них. Шкала пошкоджень від ближнього бою та від снарядів.
FROZEN_VESSEL;Frozen Vessel;Gefrorenes Gefäß;Vaisseau gelé;Vaso ghiacciato;Recipiente helado;冰冻容器;凍った器;얼어붙은 용기;Recipiente Congelado;Zamrożony statek;Замороженное судно;Dondurulmuş Gemi;Заморожена посудина
FROZEN_VESSEL_DESC;Your melee hits cause a frost splash, freezing all surrounding enemies. Area scales with AoE size.;Deine Nahkampftreffer verursachen einen Frostspritzer, der alle umstehenden Gegner einfriert. Der Bereich skaliert mit der AoE-Größe.;Vos coups de mêlée provoquent une éclaboussure de givre qui gèle tous les ennemis environnants. La zone est proportionnelle à la taille de l'AoE.;I colpi in mischia provocano uno schizzo di gelo che congela tutti i nemici circostanti. L'area scala con la dimensione dell'AoE.;Tus golpes cuerpo a cuerpo provocan una salpicadura de escarcha que congela a todos los enemigos circundantes. El área varía con el tamaño del AoE.;你的近战命中会造成冰霜飞溅，冻结周围所有敌人。范围随AOE大小而变化。;近接攻撃を当てると霜が飛び散り、周囲の敵を凍らせる。範囲はAoEの大きさに比例する。;근접 공격이 적중하면 서리가 튀어 주변의 모든 적을 얼려버립니다. 범위가 광역 효과 크기에 따라 확장됩니다.;Os teus golpes corpo a corpo causam um efeito de gelo, congelando todos os inimigos à volta. A área aumenta com o tamanho da área de ação.;Trafienia w zwarciu powodują rozprysk mrozu, który zamraża wszystkich okolicznych wrogów. Obszar skaluje się wraz z rozmiarem zasięgu.;Ваши удары в ближнем бою вызывают всплеск мороза, замораживающий всех окружающих врагов. Область действия зависит от размера АоЕ.;Yakın dövüş vuruşlarınız, çevredeki tüm düşmanları donduran bir buz sıçramasına neden olur. Alan, etki alanı boyutuyla ölçeklenir.;Ваші удари в ближньому бою спричиняють бризки льоду, що заморожують усіх ворогів навколо. Шкала площі з розміром AoE.
WOODWEAVER;Woodweaver;Waldweber;Tisseur de bois;Tessitore di legno;Tejedor de madera;织布机;ウッドウィーバー;우드위버;Tecedor de madeira;Woodweaver;Woodweaver;Woodweaver;Деревообробник
WOODWEAVER_DESC;Projectiles swirl around shooting position. ;Projektile wirbeln um die Schussposition.;Les projectiles tournoient autour de la position de tir.;I proiettili turbinano intorno alla posizione di tiro.;Los proyectiles se arremolinan alrededor de la posición de disparo.;射弹围绕射击位置旋转。;射撃位置の周囲で弾丸が渦を巻く。;발사체가 발사 위치 주변에서 소용돌이칩니다. ;Os projécteis rodopiam em torno da posição de tiro.;Pociski wirują wokół pozycji strzeleckiej.;Снаряды закручиваются вокруг стрелковой позиции.;Mermiler atış pozisyonunun etrafında dönüyor.;Снаряди кружляють навколо позиції для стрільби. 
EARTHSHAPER;Earthshaper;Erdformer;Faucheur de terre;Fabbricante di terra;Cazador de tierra;泥土塑造者;アースシェイパー;대지조각사;Formador de Terra;Earthshaper;Закройщик Земли;Toprak Şekillendirici;Землероб
EARTHSHAPER_DESC;Each melee attack unleashes a stone boulder piercing through all enemies in random direction. Damage scaling with melee damage.;Jeder Nahkampfangriff entfesselt einen Steinbrocken, der alle Gegner in zufälliger Richtung durchbohrt. Der Schaden skaliert mit dem Nahkampfschaden.;Chaque attaque de mêlée libère un bloc de pierre qui transperce tous les ennemis dans une direction aléatoire. Les dégâts sont proportionnels aux dégâts de mêlée.;Ogni attacco in mischia scatena un masso di pietra che attraversa tutti i nemici in una direzione casuale. I danni scalano con i danni in mischia.;Cada ataque cuerpo a cuerpo desata una roca de piedra que atraviesa a todos los enemigos en dirección aleatoria. Escala de daño con el daño cuerpo a cuerpo.;每次近战攻击都会释放一块石块，随机穿透所有敌人。伤害与近战伤害成比例。;近接攻撃のたびにランダムな方向に全ての敵を貫く石の塊を放つ。ダメージは近接攻撃のダメージに比例する。;근접 공격할 때마다 돌덩이를 발사하여 모든 적을 무작위 방향으로 관통합니다. 근접 피해에 따라 피해량이 증가합니다.;Cada ataque corpo a corpo liberta um pedregulho de pedra que atravessa todos os inimigos numa direção aleatória. O dano é proporcional ao dano corpo a corpo.;Każdy atak w zwarciu uwalnia kamienny głaz, który przebija wszystkich wrogów w losowym kierunku. Obrażenia skalują się wraz z obrażeniami w walce wręcz.;Каждая атака ближнего боя высвобождает каменный валун, пронзающий всех врагов в случайном направлении. Урон увеличивается в зависимости от урона ближнего боя.;Her yakın dövüş saldırısı, tüm düşmanları rastgele yönde delip geçen bir taş kayayı serbest bırakır. Hasar, yakın dövüş hasarı ile ölçeklenir.;Кожна атака в ближньому бою випускає кам'яну брилу, яка пробиває всіх ворогів у випадковому напрямку. Масштабування шкоди від ближнього бою.
GRIMM_REBOUND;Grimm Rebound;Grimmiger Rückstoß;Rebond de Grimm;Rimbalzo Grimm;Rebote Grimm;格林反弹;グリムリバウンド;그림 리바운드;Rebote de Grimm;Grimm Rebound;Восстановление Гримм;Grimm Rebound;Відскок Грімма
GRIMM_REBOUND_DESC;Projectiles bounce off walls and create a dark explosion on wall hit. Explosion scales with AoE size and projectile damage.;Projektile prallen von Wänden ab und erzeugen eine dunkle Explosion, wenn sie eine Wand treffen. Die Explosion skaliert mit der AoE-Größe und dem Projektilschaden.;Les projectiles rebondissent sur les murs et créent une explosion sombre lorsqu'ils les touchent. L'explosion s'adapte à la taille de l'AoE et aux dégâts des projectiles.;I proiettili rimbalzano sui muri e creano un'esplosione scura quando vengono colpiti. L'esplosione varia in base alle dimensioni dell'AoE e ai danni del proiettile.;Los proyectiles rebotan en las paredes y crean una explosión oscura al golpearlas. La explosión varía con el tamaño de AoE y el daño del proyectil.;射弹会反弹到墙壁上，并在击中墙壁时产生黑暗爆炸。爆炸会随着 AoE 大小和投射伤害的增加而增加。;投擲物は壁で跳ね返り、壁ヒット時に暗黒の爆発を起こす。爆発はAoEの大きさと投射物のダメージに比例する。;투사체는 벽에 부딪히면 벽에 튕겨져 어두운 폭발을 일으킵니다. 폭발은 범위 효과 크기와 투사체 피해량에 따라 확장됩니다.;Os projécteis ricocheteiam nas paredes e criam uma explosão negra quando atingem uma parede. A explosão aumenta com o tamanho da área e o dano do projétil.;Pociski odbijają się od ścian i tworzą mroczną eksplozję po trafieniu w ścianę. Eksplozja skaluje się wraz z rozmiarem zasięgu obszarowego i obrażeniami zadawanymi przez pociski.;Снаряды отскакивают от стен и создают темный взрыв при попадании в стену. Взрыв зависит от размера АоЕ и урона от снаряда.;Mermiler duvarlardan seker ve duvara isabet ettiğinde karanlık bir patlama yaratır. Patlama, etki alanı boyutu ve mermi hasarı ile ölçeklenir.;Снаряди відскакують від стін і створюють темний вибух при влученні в стіну. Шкала вибуху залежить від розміру АоЕ та шкоди від снаряда.
ECHO_BALLISTA;Echo Ballista;Echo-Ballista;Baliste d'écho;Balista dell'eco;Balista de Eco;回音炮;エコーバリスタ;에코 발리스타;Balista de Eco;Echo Ballista;Баллиста Эхо;Echo Balista;Відлуння балісти
ECHO_BALLISTA_DESC;Projectiles bounce off opponents and can hit another opponent.;Projektile prallen von Gegnern ab und können einen weiteren Gegner treffen.;Les projectiles rebondissent sur les ennemis et peuvent toucher un autre ennemi.;I proiettili rimbalzano sugli avversari e possono colpire un altro avversario.;Los proyectiles rebotan en los oponentes y pueden golpear a otro oponente.;投射物会从对手身上弹起并击中另一个对手。;弾は相手に当たって跳ね返り、別の相手に当たることもある。;투사체는 적에게 튕겨나가 다른 적을 맞힐 수 있습니다.;Os projécteis ricocheteiam nos adversários e podem atingir outro adversário.;Pociski odbijają się od przeciwników i mogą trafić innego przeciwnika.;Снаряды отскакивают от противников и могут попасть в другого противника.;Mermiler rakiplerden seker ve başka bir rakibe isabet edebilir.;Снаряди відскакують від супротивників і можуть влучити в іншого супротивника.
POISONED_BLIGHT;Poisoned Blight;Giftbrand;Fléau empoisonné;Pericolo avvelenato;Tizón envenenado;中毒疫病;ポイズン・ブライト;중독된 역병;Praga envenenada;Zatruta zaraza;Отравленный свет;Zehirli Yanıklık;Отруєна гниль
POISONED_BLIGHT_DESC;Hit enemies are poisoned and spread poison condition to nearby enemies when defeated.;Getroffene Gegner werden vergiftet und verbreiten den Giftzustand auf Gegner in der Nähe, wenn sie besiegt werden.;I nemici colpiti vengono avvelenati e, una volta sconfitti, diffondono la condizione di veleno ai nemici vicini.;I nemici colpiti vengono avvelenati e, una volta sconfitti, diffondono la condizione di veleno ai nemici vicini.;Los enemigos golpeados se envenenan y propagan la condición de veneno a los enemigos cercanos cuando son derrotados.;被击中的敌人会中毒，并在被击败时向附近的敌人散播毒气。;命中した敵は毒状態になり、倒すと近くの敵に毒状態を撒き散らす。;적중당한 적은 독에 중독되며, 처치 시 주변 적에게 독 상태를 전파합니다.;Os inimigos atingidos são envenenados e espalham a condição de veneno para os inimigos próximos quando derrotados.;Trafieni wrogowie zostają zatruci, a po pokonaniu rozprzestrzeniają stan zatrucia na pobliskich przeciwników.;Попавшие в цель враги отравлены и при поражении распространяют яд на ближайших противников.;Vurulan düşmanlar zehirlenir ve yenildiklerinde zehir durumu yakındaki düşmanlara yayılır.;Уражені вороги отруюються і поширюють стан отруєння на ворогів, що знаходяться поруч, після поразки.
SUN_ORB;Sun Orb;Sonnenkugel;Orbe de soleil;Orbita del Sole;Orbe solar;太阳球;サンオーブ;태양 오브;Orbe do Sol;Kula Słońca;Шар Солнца;Güneş Küresi;Сонячна куля
SUN_ORB_DESC;The projectile deal splash damage which scales with melee damage. If carrying Moonblade gain additional AoE effect on attack that scales with projectile damage.;Das Projektil verursacht Splash-Schaden, der mit dem Nahkampfschaden skaliert. Wenn du Mondklinge trägst, erhältst du einen zusätzlichen AoE-Effekt beim Angriff, der mit dem Projektilschaden skaliert.;Le projectile inflige des dégâts d'éclaboussure qui augmentent avec les dégâts de mêlée. Si vous portez une lame de lune, vous bénéficiez d'un effet AoE supplémentaire sur l'attaque, qui s'ajuste aux dégâts des projectiles.;Il proiettile infligge danni da schizzo che scalano con i danni in mischia. Se si porta il Moonblade, si ottiene un effetto AoE aggiuntivo sull'attacco che scala con i danni del proiettile.;El proyectil inflige daño de salpicadura que aumenta con el daño cuerpo a cuerpo. Si llevas una hoja lunar, obtienes un efecto AoE adicional en el ataque que aumenta con el daño del proyectil.;投射物造成的溅射伤害与近战伤害成比例。如果携带月刃，则攻击时会获得额外的 AoE 效果，该效果与射弹伤害成比例。;弾丸はスプラッシュダメージを与え、それは近接ダメージに比例する。Moonbladeを所持している場合、攻撃にAoE効果が追加される。;투사체는 근접 피해에 비례해 증가하는 비산 피해를 입힙니다. 달검을 들고 있으면 투사체 공격 시 투사체 피해에 비례하는 광역 효과를 추가로 얻습니다.;O projétil causa dano de projeção que aumenta com o dano corpo a corpo. Se tiver Moonblade ganha um efeito AoE adicional no ataque que aumenta o dano do projétil.;Pocisk zadaje obrażenia rozpryskowe, które skalują się z obrażeniami od walki wręcz. Jeśli nosisz Moonblade, zyskujesz dodatkowy efekt obszarowy podczas ataku, który skaluje się z obrażeniami od pocisków.;Снаряд наносит урон от брызг, который зависит от урона в ближнем бою. Если вы носите Moonblade, то получаете дополнительный эффект AoE при атаке, который увеличивает урон от снаряда.;Mermi, yakın dövüş hasarı ile ölçeklenen sıçrama hasarı verir. Moonblade taşıyorsanız, mermi hasarıyla ölçeklenen saldırı üzerinde ek AoE etkisi kazanırsınız.;Снаряд завдає сплескової шкоди, яка масштабується зі шкодою від ближнього бою. Якщо ви носите Місячний клинок, то отримуєте додатковий ефект АоЕ при атаці, який збільшується на одиницю шкоди, завданої снарядом.
